Checked,Protein FDR Confidence: Combined,Master,Accession,Description,LSK,LSK,LSK,LSK,LSK,LSK,ST,ST,ST,ST,ST,ST,TB,TB,TB,TB,TB,TB,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (Grouped) CV [%]: LSK SPI,Abundances (Grouped) CV [%]: LSK SPII,Abundances (Grouped) CV [%]: LSK SPIII,Abundances (Grouped) CV [%]: LSK SPIV,Abundances (Grouped) CV [%]: LSK SPV,Abundances (Grouped) CV [%]: LSK SPVI,Abundances (Grouped) CV [%]: ST SPI,Abundances (Grouped) CV [%]: ST SPII,Abundances (Grouped) CV [%]: ST SPIII,Abundances (Grouped) CV [%]: ST SPIV,Abundances (Grouped) CV [%]: ST SPV,Abundances (Grouped) CV [%]: ST SPVI,Abundances (Grouped) CV [%]: TB SPI,Abundances (Grouped) CV [%]: TB SPII,Abundances (Grouped) CV [%]: TB SPIII,Abundances (Grouped) CV [%]: TB SPIV,Abundances (Grouped) CV [%]: TB SPV,Abundances (Grouped) CV [%]: TB SPVI,"Found in Sample: [S1] F1: Sample, LSK SPI","Found in Sample: [S2] F2: Sample, LSK SPI","Found in Sample: [S3] F3: Sample, LSK SPI","Found in Sample: [S4] F4: Sample, LSK SPII","Found in Sample: [S5] F5: Sample, LSK SPII","Found in Sample: [S6] F6: Sample, LSK SPII","Found in Sample: [S7] F7: Sample, LSK SPIII","Found in Sample: [S8] F8: Sample, LSK SPIII","Found in Sample: [S9] F9: Sample, LSK SPIII","Found in Sample: [S10] F10: Sample, LSK SPIV","Found in Sample: [S11] F11: Sample, LSK SPIV","Found in Sample: [S12] F12: Sample, LSK SPIV","Found in Sample: [S13] F13: Sample, LSK SPV","Found in Sample: [S14] F14: Sample, LSK SPV","Found in Sample: [S15] F15: Sample, LSK SPV","Found in Sample: [S16] F16: Sample, LSK SPVI","Found in Sample: [S17] F17: Sample, LSK SPVI","Found in Sample: [S18] F18: Sample, LSK SPVI","Found in Sample: [S19] F19: Sample, ST SPI","Found in Sample: [S20] F20: Sample, ST SPI","Found in Sample: [S21] F21: Sample, ST SPI","Found in Sample: [S22] F22: Sample, ST SPII","Found in Sample: [S23] F23: Sample, ST SPII","Found in Sample: [S24] F24: Sample, ST SPII","Found in Sample: [S25] F25: Sample, ST SPIII","Found in Sample: [S26] F26: Sample, ST SPIII","Found in Sample: [S27] F27: Sample, ST SPIII","Found in Sample: [S28] F28: Sample, ST SPIV","Found in Sample: [S29] F29: Sample, ST SPIV","Found in Sample: [S30] F30: Sample, ST SPIV","Found in Sample: [S31] F31: Sample, ST SPV","Found in Sample: [S32] F32: Sample, ST SPV","Found in Sample: [S33] F33: Sample, ST SPV","Found in Sample: [S34] F34: Sample, ST SPVI","Found in Sample: [S35] F35: Sample, ST SPVI","Found in Sample: [S36] F36: Sample, ST SPVI","Found in Sample: [S37] F37: Control, TB SPI","Found in Sample: [S38] F38: Control, TB SPI","Found in Sample: [S39] F39: Control, TB SPI","Found in Sample: [S40] F40: Control, TB SPII","Found in Sample: [S41] F41: Control, TB SPII","Found in Sample: [S42] F42: Control, TB SPII","Found in Sample: [S43] F43: Control, TB SPIII","Found in Sample: [S44] F44: Control, TB SPIII","Found in Sample: [S45] F45: Control, TB SPIII","Found in Sample: [S46] F46: Control, TB SPIV","Found in Sample: [S47] F47: Control, TB SPIV","Found in Sample: [S48] F48: Control, TB SPIV","Found in Sample: [S49] F49: Control, TB SPV","Found in Sample: [S50] F50: Control, TB SPV","Found in Sample: [S51] F51: Control, TB SPV","Found in Sample: [S52] F52: Control, TB SPVI","Found in Sample: [S53] F53: Control, TB SPVI","Found in Sample: [S54] F54: Control, TB SPVI",# Protein Groups,Modifications
TRUE,High,IsMasterProtein,P46412,Glutathione peroxidase 3 OS=Mus musculus OX=10090 GN=Gpx3 PE=1 SV=2,0.1,0.1,0.1,0.1,0.1,0.1,44.4,44.4,46.9,44.4,41.9,44.4,199.3,318.7,250.9,308.8,325.1,308.3,0,13.42,16,3,23,3,226,25.4,8.22,13.69,3,0,,,,,,,,,12.08,,3.25,,44.23,24.27,26.52,10.03,15.3,15.23,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,P47791,"Glutathione reductase, mitochondrial OS=Mus musculus OX=10090 GN=Gsr PE=1 SV=3",64.3,94.8,96.5,88.3,59.6,237.9,55.9,100.8,86.3,51,123.5,137.8,94,88.1,110.6,85.9,91.1,133.7,0,20.216,11,3,29,3,500,53.6,7.99,9.24,3,0,38.36,31.64,40.46,20.06,32.78,14.31,24.26,29.36,45.43,36.35,22.82,19.02,11.49,10.08,4.79,15.85,2.8,7.06,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,O89112,Glutathione S-transferase LANCL1 OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1,88,118.6,116.7,82.2,81.1,47.2,54.8,73.1,54.8,50.5,53.7,41.9,205,163.3,211.3,132.5,167.5,167.2,0,4.092,3,1,7,1,399,45.3,7.77,0,1,0,35.93,12.07,8.87,21.81,24.95,13.59,,,,72,30.15,,8.69,9.26,2.72,28.35,19.8,8.63,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,1,
TRUE,High,IsMasterProtein,P10649,Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2,35.2,44.9,50.4,66.2,55.7,99.6,63.5,87.2,92.9,41,87.5,84.1,177.7,137.2,151.9,175.8,160.8,188.1,0,25.201,32,7,45,7,218,26,7.94,7.4,7,0,14.16,30.84,13.94,10.29,15.24,8.94,7.19,18.93,2.55,20.82,15.77,2.84,1.23,10.87,5.09,8.8,2.54,2.91,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,O09131,Glutathione S-transferase omega-1 OS=Mus musculus OX=10090 GN=Gsto1 PE=1 SV=2,73.4,168,123,140.8,113,165.6,13.6,67,92.6,21.1,136.1,42,227.5,80.5,86.1,81.3,73,95.4,0,15.725,19,3,44,3,240,27.5,7.36,27.18,3,0,25.5,8.61,9.26,9.55,16.77,11.5,25.59,33.46,3.6,16.67,6.74,28.93,26.66,15.18,16.54,2.55,44.76,6.64,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,A0A0A0MQF6,Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus OX=10090 GN=Gapdh PE=1 SV=1,113.5,141,184.2,139,110.6,93.8,44,111.3,89.3,53.1,93.8,36.3,126.2,80.1,119.1,92.5,78.5,93.7,0,183.26,71,19,483,19,359,38.6,8.97,218.78,19,0,7.63,4.78,4.34,11.22,4.53,10.06,5.56,5.53,7.09,7.17,9.09,10.4,7.29,1.62,2.71,4.59,4.86,7.32,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,D3Z0L6,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Mus musculus OX=10090 GN=Gpd1l PE=1 SV=1,21.9,79.6,95.3,116.4,135.6,172.6,32.6,82,73.2,44.8,93.9,51.1,153.1,119.6,133.5,114.6,103,177.5,0.003,2.909,10,1,2,1,117,13.1,8.07,0,1,0,64.81,12.16,23.99,32.76,15.15,23.31,21.76,30.43,16.88,8.17,13.24,54.48,10.93,17.39,31.04,20.55,32.64,24.08,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,Q64521,"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gpd2 PE=1 SV=2",114.5,116.1,126.9,106.8,100.3,89.6,49,34.5,73.3,26.1,81.5,25.3,142.2,130.4,156.3,122.8,114.2,190.3,0,19.371,11,6,25,6,727,80.9,6.61,3.8,6,0,172.82,19.43,53.84,37.68,19.8,52.94,18.14,78.36,39.66,,73.87,168.62,4.58,9.49,5.62,5.84,10.56,6.29,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,1,
TRUE,Medium,IsMasterProtein,Q8CHP8,Glycerol-3-phosphate phosphatase OS=Mus musculus OX=10090 GN=Pgp PE=1 SV=1,0.1,0.1,0.1,0.1,0.1,0.1,581.3,581.3,581.3,581.3,581.3,581.3,387.2,263,335,84.9,148.6,243.74,0.025,1.986,5,1,1,1,321,34.5,5.35,0,1,0,,,,,,,,,,,,,25.47,23.9,15.23,,40.51,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,1,
TRUE,High,IsMasterProtein,Q9ESM6,Glycerophosphoinositol inositolphosphodiesterase GDPD2 OS=Mus musculus OX=10090 GN=Gdpd2 PE=1 SV=1,168.7,98.3,82.6,68.7,94.6,13.4,241.1,94.5,76.1,195,49.8,131.3,95.4,105.2,114.2,100.2,103.9,98.4,0,23.054,12,5,54,5,539,61.1,8.16,23.09,5,0,23.82,0.83,15.28,22.57,39.3,42.37,24.82,18.07,8.91,8.43,15.18,,6.67,6.74,13.32,5.35,4.43,2.48,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q9D964,"Glycine amidinotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Gatm PE=1 SV=1",87.9,101.6,129.1,132.7,120.8,105.9,46.7,51.3,238.7,19.8,239.4,59.6,104.7,51.6,78.2,65.6,59.2,107.1,0,20.022,12,3,32,3,423,48.3,7.88,14.8,3,0,79.92,47.51,48.55,7.56,26.6,36.14,59.17,58.03,28.72,88.42,24.26,40.67,6.15,24.59,18.46,16.31,24.11,26.83,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q9CZD3,Glycine--tRNA ligase OS=Mus musculus OX=10090 GN=Gars1 PE=1 SV=1,63.22,41.8,131.4,40.4,53.9,48.6,86.62,54,192.1,31.4,133.3,22.3,200.3,141.8,228.3,179.2,45.2,256,0,10.287,5,3,4,3,729,81.8,6.65,2,3,0,,64.4,51.27,49.14,47.68,63.5,,33.77,14.74,3.43,39.77,22.78,41.52,51.97,5.21,14.05,24.72,32.81,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q8CI94,"Glycogen phosphorylase, brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3",26.8,49.4,72,99.7,71.4,129.7,21.3,64.3,34,21.8,106.4,52.9,192.8,146.1,177,157,156.8,220.6,0,39.985,15,10,57,7,843,96.7,6.73,13.18,10,3,16.95,4.64,12.37,22.25,17.25,7.55,32.99,19.53,17.4,15.99,19.41,22.65,1.66,9.61,1.7,4.64,4.41,8.38,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q9ET01,"Glycogen phosphorylase, liver form OS=Mus musculus OX=10090 GN=Pygl PE=1 SV=4",28.3,28.8,35.9,22.1,15.9,78.5,36.7,53.3,57.2,91.5,138.3,39.3,204,184.8,184.2,179.2,180.9,241.1,0,28.82,12,7,36,4,850,97.4,7.09,13.41,7,0,42.81,16.35,38.18,3.51,60.38,8.72,32.1,34.88,36.94,64.47,20.77,58.7,23.43,11.32,7.19,41.15,3.05,27.08,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q9JL62,Glycolipid transfer protein OS=Mus musculus OX=10090 GN=Gltp PE=1 SV=3,232,92.7,244.1,214.1,232,377.1,58.85,62.2,58.85,58.85,55.5,58.85,154.9,68.5,108.7,64.1,81.5,44.3,0,5.962,19,2,3,2,209,23.7,7.39,1.75,2,0,,34.32,42.19,1.98,38.6,55.72,,52.03,,,60.91,,14.43,39.05,29.25,101.04,42.46,73.75,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q9CPV4,Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1,68.1,80.3,133.3,121.4,108.4,106.8,39.1,105.3,127,65.9,130.5,68.6,129.3,100.9,134.5,112.5,100.6,67.6,0,20.509,24,5,36,5,298,33.3,5.47,24.58,5,0,32.62,5.76,16.19,1.98,8.94,23.67,32.4,5.38,10.67,21.32,7.39,8.38,6.12,7.4,8.03,8.69,10.01,7.51,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,D3YYT1,Glyoxylate reductase 1 homolog OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1,61.7,49.6,77.8,42.6,44.8,36.4,12.3,115.8,114.6,39.7,86.5,60.8,186,160.3,187.5,157.1,171.1,195.5,0,34.592,15,5,29,5,552,60.4,9.13,21.93,5,0,39.64,54.67,50.21,43.26,36.11,47.59,33.84,31.81,39.28,63.66,38.93,19.19,15.34,19.68,18.15,2.65,5.55,12.71,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q91Z53,Glyoxylate reductase/hydroxypyruvate reductase OS=Mus musculus OX=10090 GN=Grhpr PE=1 SV=1,54.6,54.6,54.6,40,54.6,69.2,166.66,381.9,47.1,182.7,33.4,188.2,152.6,145.3,151.1,120.6,106.8,181.1,0,10.763,12,2,11,2,328,35.3,7.65,3.07,2,0,,,,,,8.55,,,47.81,,26.52,,19.34,16.17,28.06,19.95,19.6,28.92,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,Peak Found,High,High,1,
TRUE,High,IsMasterProtein,Q3THK7,GMP synthase [glutamine-hydrolyzing] OS=Mus musculus OX=10090 GN=Gmps PE=1 SV=2,91.58,45.3,83.3,99.5,93.6,136.2,49.3,78.2,208.4,94.4,125.5,140.3,101.5,82.3,109.5,105.7,114.6,132.4,0,7.699,8,3,12,3,693,76.7,6.73,0,3,0,,36.16,32.71,25.71,9,37.66,5.23,37.37,30.25,11.29,54.51,,25.73,1.54,14.73,19.58,12.58,12,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Peak Found,Not Found,High,High,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,F8WHM5,Golgi apparatus protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Glg1 PE=1 SV=1,99.2,127.9,114,166.6,160.9,253.3,63.1,100.4,130,76,106.5,43.5,86.1,55.7,70.9,62.8,54.9,28.2,0,5.939,2,2,5,2,1163,132.3,6.93,0,2,0,45.18,6.91,4.11,32.84,27.23,18.45,29.14,29.69,22.51,18.74,18,27.16,50.51,34.11,21.19,18.86,28.77,18.3,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,1,
TRUE,High,IsMasterProtein,Q9CRA5,Golgi phosphoprotein 3 OS=Mus musculus OX=10090 GN=Golph3 PE=1 SV=1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,563.6,236.4,327.7,281.4,250.1,140.7,0.002,3.416,8,1,11,1,298,33.7,6.44,0,1,0,,,,,,,,,,,,,39.35,26.05,15.04,50.55,29.22,50.75,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,High,Peak Found,High,High,Peak Found,High,High,Peak Found,1,
TRUE,High,IsMasterProtein,A2ATI8,Golgi reassembly-stacking protein 2 OS=Mus musculus OX=10090 GN=Gorasp2 PE=1 SV=1,88.16,52.4,71.7,108.3,107.3,101.1,39.5,68.9,85,33.8,69.5,45.8,201.1,153.1,214.3,170.5,164.4,113.1,0,10.16,10,2,8,2,317,33.9,4.98,3.83,2,0,,22.45,23.6,25.33,7.91,6.03,17.18,10.33,19.48,9.48,25.49,1.5,3.61,9.6,7.55,19.01,19.99,24.73,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,Q8BMP6,Golgi resident protein GCP60 OS=Mus musculus OX=10090 GN=Acbd3 PE=1 SV=3,706.2,706.2,706.2,706.2,706.2,706.2,0.1,0.1,0.1,0.1,0.1,0.1,203.5,202.9,167.1,149.7,176.4,194.2,0,6.256,5,1,4,1,525,60.1,5.11,5.57,1,0,,,,,,,,,,,,,9,27.02,13.13,7.31,21.04,10.72,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,Q6PD26,GPI transamidase component PIG-S OS=Mus musculus OX=10090 GN=Pigs PE=1 SV=3,135.9,60.6,60.1,85.3,78.2,44.7,172.8,119.875,77.6,166.6,62.5,119.875,133,181.9,138.7,122.3,152.7,127.1,0,4.987,5,2,5,2,555,61.7,6.93,0,2,0,54.52,55.37,69.05,43.07,57.41,21.23,59.45,,80.33,87.1,29.64,,32.51,21.83,10.92,19.15,23.08,5.61,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1,
